ID;NAME;STARS;LATITUDE;LONGITUDE;DESTINATION
733312;Hostería Bajo Cero;1;-40,753,940;-71,661,290;Villa la Angostura
733497;ALVEAR ICON HOTEL – LEADING HOTEL OF THE WORLD;5;-34,610,560;-58,361,900;Ciudad de Buenos Aires
733497;ALVEAR ICON HOTEL – LEADING HOTEL OF THE WORLD;5;-34,610,370;-58,362,010;Ciudad de Buenos Aires
733526;Feliz Haus Hostel;2;-34,579,630;-58,450,350;Ciudad de Buenos Aires
733754;Kitek Hotel Boutique;3;-32,895,710;-68,826,230;Mendoza
733823;Casa Piedra Hotel;2;-31,408,260;-64,480,590;Villa Carlos Paz
733830;Departamento Downtown Buenos Aires;2;-34,600,140;-58,378,190;Ciudad de Buenos Aires
733830;Departamento Downtown Buenos Aires;2;-34,600,100;-58,378,190;Ciudad de Buenos Aires
734174;Hotel Carlos Paz;2;-31,410,950;-64,479,520;Villa Carlos Paz
734300;Bagu Santander  Hotel Mar del Plata;2;-38,013,170;-57,544,550;Mar del Plata
734300;Bagu Santander Hotel;2;-38,013,170;-57,544,550;Mar del Plata
734300;Gran Hotel Santander;2;-38,013,170;-57,544,550;Mar del Plata
734478;Apart Hotel Del Tilo;3;-40,157,650;-71,355,360;San Martin de los Andes
734478;Apart Hotel Del Tilo;3;-40,157,630;-71,355,220;San Martin de los Andes
734496;Hotel Austral;2;-37,324,280;-59,136,260;Tandil
734498;Costa del Sol Iguazú;3;-25,618,120;-54,593,450;Iguazú
734498;Costa del Sol Iguazú;3;-25,618,000;-54,593,000;Iguazú
734530;Colorina Apart Hotel & Spa;3;-34,603,380;-68,355,610;San Rafael
734559;Faraway;3;-40,740,154;-71,658,218;Villa la Angostura
734607;Casa Lila;3;-32,886,086;-68,852,747;Mendoza
734607;Casa Lila Bed & Breakfast;3;-32,885,930;-68,852,810;Mendoza
734620;Hosteria Las Amapolas;2;-41,132,660;-71,318,030;Bariloche
734620;Hosteria Las Amapolas;2;-41,132,620;-71,318,450;Bariloche
734692;Cabañas Barlovento;3;-41,126,190;-71,355,380;Bariloche
734696;Alun Nehuen;3;-41,073,915;-71,567,525;Bariloche
734696;Alun Nehuen;3;-41,073,540;-71,567,730;Bariloche
734702;Bagu Grand Crucero Posadas;3;-27,370,729;-55,896,175;Posadas
734702;Grand Crucero Posadas Express;3;-27,370,729;-55,896,175;Posadas
734702;Grand Crucero Posadas Express;3;-27,370,602;-55,896,263;Posadas
734703;Kumen Apart de Playa;3;-36,676,070;-56,682,520;San Bernardo
734706;Hotel San Martin;3;-27,468,750;-58,830,470;Corrientes
734710;Costa Brava Apart Hotel;4;-41,045,880;-71,506,830;Bariloche
734723;Hotel Victoria;3;-37,113,750;-56,862,990;Pinamar
734723;Hotel Victoria;3;-37,113,736;-56,862,991;Pinamar
734733;Nuevo Castillo Hotel;2;-32,887,140;-68,845,990;Mendoza
734737;DeptosVip;3;-38,016,872;-57,530,819;Mar del Plata
734737;DeptosVip;3;-38,016,870;-57,530,820;Mar del Plata
734762;Departamentos Santa Marta;3;-24,790,240;-65,406,210;Salta
734800;Complejo Las Hoyas;3;-31,394,110;-64,562,030;Villa Carlos Paz
734800;Complejo Las Hoyas;3;-31,394,056;-64,562,079;Villa Carlos Paz
734801;Hotel Ranqueles;2;-31,396,690;-64,466,270;Villa Carlos Paz
734801;Ranqueles;3;-31,396,570;-64,465,950;Villa Carlos Paz
734819;Placeres de la Costa;3;-33,018,780;-58,500,640;Gualeguaychu
734825;South B&B El Calafate;3;-50,342,848;-72,261,926;El Calafate
734825;South B&B El Calafate;3;-50,342,460;-72,262,130;El Calafate
734842;Hotel Cervantes;2;-38,003,760;-57,549,070;Mar del Plata
734845;Luz y Fuerza Mar del Plata;2;-38,008,580;-57,541,420;Mar del Plata
734845;Luz y Fuerza Mar del Plata;2;-38,008,530;-57,541,550;Mar del Plata
734845;Luz y Fuerza Mar del Plata - ALL INCLUSIVE;2;-38,008,580;-57,541,420;Mar del Plata
734852;Hotel Edelweiss;3;-31,979,090;-64,554,970;Villa General Belgrano
734859;Alma Andina Hosteria;3;-40,759,150;-71,642,160;Villa la Angostura
734859;Alma Andina Hosteria;3;-40,759,100;-71,642,200;Villa la Angostura
734872;Hotel La Barca;2;-34,612,170;-58,400,900;Ciudad de Buenos Aires
734883;Hosteria Las Cartas;2;-41,073,720;-71,531,170;Bariloche
734890;Moving Hostel Travel;2;-41,134,080;-71,317,240;Bariloche
734893;Rincon del Sur;2;-42,922,500;-71,349,950;Esquel
734895;Posada del Vaivén;3;-31,411,020;-64,470,170;Villa Carlos Paz
734902;Lorenzo Suites;2;-26,833,430;-65,206,700;San Miguel de Tucuman
734935;Choconcito Apart Hotel;3;-54,811,363;-68,338,517;Ushuaia
734935;Choconcito Apart Hotel;3;-54,811,360;-68,338,520;Ushuaia
734936;Hostal Malvinas;3;-54,806,030;-68,307,320;Ushuaia
734945;Hotel America;1;-34,627,620;-58,378,240;Ciudad de Buenos Aires
734958;Hotel Carrara;2;-34,609,690;-58,399,290;Ciudad de Buenos Aires
734977;Bremen Hotel & Spa;3;-31,987,930;-64,554,470;Villa General Belgrano
734980;Piazza Hotel;2;-31,422,800;-64,492,230;Villa Carlos Paz
734980;Piazza Hotel;3;-31,422,730;-64,492,360;Villa Carlos Paz
734982;Casa Nostra Hotel;3;-31,405,310;-64,482,730;Villa Carlos Paz
735008;Cabañas Wayramuyu;2;-32,339,220;-65,000,300;Merlo, San Luis
735020;Noria Hotel;3;-31,417,250;-64,493,400;Villa Carlos Paz
735033;Apart Casas del Centro;3;-50,339,820;-72,269,610;El Calafate
735055;Hotel de Cine Las Golondrinas;3;-37,260,650;-56,971,730;Villa Gesell
735061;Gran Hotel Oriental;2;-34,608,080;-58,392,620;Ciudad de Buenos Aires
735065;Hotel Isis;2;-34,612,430;-58,404,650;Ciudad de Buenos Aires
735074;Hotel Ibiza;2;-31,417,520;-64,499,940;Villa Carlos Paz
735100;Hosteria Piuke;3;-41,133,620;-71,302,340;Bariloche
735100;Piuké;2;-41,133,570;-71,302,500;Bariloche
735105;Cabañas Nonthue;3;-40,161,890;-71,354,350;San Martin de los Andes
735116;Complejo Sol;2;-31,365,480;-64,516,630;Villa Carlos Paz
735174;Hosteria del Prado;3;-41,131,150;-71,361,650;Bariloche
735193;Real Splendid Hotel;2;-34,631,640;-58,467,530;Ciudad de Buenos Aires
735199;Estrella del Monte;3;-25,625,730;-54,566,120;Iguazú
735249;Hotel ACA El Calafate;3;-50,339,220;-72,270,280;El Calafate
735262;Cabañas Abelard;2;-42,902,700;-71,301,320;Esquel
735268;Giova Apart;3;-24,771,160;-65,438,040;Salta
735288;Loica Hostel;1;-42,768,980;-65,034,780;Puerto Madryn
735318;Hotel Algarrobo;3;-32,347,570;-64,998,300;Merlo, San Luis
735319;Quintana Hotel;4;-33,299,760;-66,346,470;San Luis
735342;Wood House Hostel;3;-41,136,340;-71,304,670;Bariloche
735365;Cabañas Los Manzanos;2;-41,129,710;-71,345,840;Bariloche
735380;Hotel Nerja;2;-31,538,250;-68,525,850;San Juan
735422;Posada de la Flor;2;-41,055,720;-71,524,680;Bariloche
735450;El Puerto Apart;3;-31,719,880;-60,519,750;Parana
735465;La Martina Casa de Campo;3;-34,681,360;-68,348,280;San Rafael
735498;Bagú Playa Grande;3;-38,026,300;-57,534,640;Mar del Plata
735498;Bagu Playa Grande Hotel;3;-38,026,270;-57,534,690;Mar del Plata
735502;Hosteria La Luna;1;-41,121,020;-71,392,330;Bariloche
735502;Hosteria La Luna;3;-41,120,980;-71,392,390;Bariloche
735505;Hotel Bermudas;1;-37,996,900;-57,543,100;Mar del Plata
735558;El Viejo Algarrobo - Hosteria Serrana;1;-32,340,270;-64,986,100;Merlo, San Luis
735585;Hosteria ACA al Sur;3;-40,762,190;-71,647,190;Villa la Angostura
735592;Chacra La Calandria B&B;3;-42,781,120;-65,036,940;Puerto Madryn
735593;Panambi Lodge B&B;2;-25,619,957;-54,593,333;Iguazú
735595;Hosteria La Posada del Sol;2;-37,257,757;-56,972,260;Villa Gesell
735619;Ayres del Lago;1;-41,119,780;-71,379,130;Bariloche
735642;Marinas Alto Manzano;3;-40,799,523;-71,589,181;Villa la Angostura
735642;Marinas Alto Manzano;3;-40,799,390;-71,588,900;Villa la Angostura
735668;Hotel del Jardin;4;-26,825,110;-65,201,760;San Miguel de Tucuman
735668;Hotel del Jardín;3;-26,825,320;-65,201,520;San Miguel de Tucuman
735676;Hotel Taormina;3;-31,419,240;-64,491,090;Villa Carlos Paz
735677;Hotel Condor;2;-31,420,800;-64,493,670;Villa Carlos Paz
735679;Oasis Gran Hotel;3;-31,424,900;-64,505,040;Villa Carlos Paz
735681;Hotel Canton de las Sierras;2;-31,421,870;-64,494,220;Villa Carlos Paz
735708;La Casona de Susana;2;-32,213,350;-58,142,600;Colon
735713;Hotel Bella Vista;2;-37,267,560;-56,975,850;Villa Gesell
735714;Abra Marina Hotel;1;-38,011,050;-57,540,720;Mar del Plata
735717;Hotel Ibiza;2;-37,284,820;-56,992,290;Villa Gesell
735719;Hotel Belgrano;2;-33,305,700;-66,343,270;San Luis
735721;Sacha Mistol Art Hotel;3;-31,412,820;-64,184,260;Córdoba
735826;Departamentos Artemisa;3;-32,880,050;-68,842,020;Mendoza
735839;Jaque Mate Hostel;2;-32,891,430;-68,854,690;Mendoza
735855;Marina de las Pampas;4;-37,309,140;-57,005,760;Villa Gesell
735868;Hotel Raglan;1;-38,002,940;-57,549,030;Mar del Plata
735881;Aguapé Lodge;4;-28,540,130;-57,172,800;Carlos Pellegrini
735910;Hotel Impala;1;-38,014,039;-57,544,303;Mar del Plata
735910;Hotel Impala;2;-38,013,882;-57,544,614;Mar del Plata
735919;Hotel San Roque;2;-38,009,820;-57,548,200;Mar del Plata
735931;Hotel Cuesta del Viento;2;-31,529,930;-68,537,410;San Juan
735950;Hosteria Nuevos Horizontes;3;-37,319,060;-59,133,820;Tandil
735954;Casa Latina - Hostel;2;-30,863,640;-64,525,460;Capilla del Monte
735959;Departamentos AILEN;2;-42,915,440;-71,315,660;Esquel
735964;Posada Yumei;3;-31,970,030;-64,552,330;Villa General Belgrano
735978;Hotel Refugio del Inca;2;-24,786,750;-65,415,750;Salta
735978;Refugio del Inca;1;-24,786,730;-65,415,860;Salta
736019;Hotel Lido;3;-38,010,620;-57,541,670;Mar del Plata
736019;Hotel Lido;2;-38,010,540;-57,541,770;Mar del Plata
736021;Nuevo Horizonte Hotel;2;-38,010,073;-57,544,089;Mar del Plata
736021;Nuevo Horizonte Hotel;2;-38,010,060;-57,544,100;Mar del Plata
736027;Buenos Aires Apart;3;-24,790,720;-65,409,810;Salta
736030;Cabañas Refugio Uritorco;3;-30,874,470;-64,511,940;Capilla del Monte
736036;Hotel Pachá Anexo;1;-24,781,190;-65,408,010;Salta
736036;Hotel Pachá Anexo;3;-24,781,100;-65,408,000;Salta
736058;Del Sur Apart;2;-42,910,550;-71,318,000;Esquel
736092;Plaza Mayor;3;-40,161,890;-71,350,100;San Martin de los Andes
736107;Hotel Puerta del Sol Pinamar;3;-37,121,050;-56,861,030;Pinamar
736109;Hotel Sardegna;3;-37,112,370;-56,866,720;Pinamar
736121;Nuevo City Hotel;2;-32,950,760;-60,635,900;Rosario
736122;Hotel Viña de Italia;3;-31,419,440;-64,176,420;Córdoba
736122;Viña De Italia;3;-31,419,470;-64,176,310;Córdoba
736137;Hosteria La Pastorella;2;-41,136,480;-71,313,040;Bariloche
736146;La Casa En Ushuaia;2;-54,807,990;-68,317,980;Ushuaia
736151;Americano Hotel;2;-34,605,992;-58,390,757;Ciudad de Buenos Aires
736165;Hotel Casa Mia;1;-31,546,170;-68,533,230;San Juan
736166;Hotel Pedraza;1;-34,550,060;-58,464,370;Ciudad de Buenos Aires
736173;Hotel Quetzal;2;-31,419,400;-64,176,840;Córdoba
736173;Hotel Quetzal;2;-31,419,330;-64,176,830;Córdoba
736178;Pire Hue Lodge;4;-41,165,600;-71,443,890;Bariloche
736188;Hotel San Rafael;3;-34,613,960;-68,329,640;San Rafael
736188;Hotel San Rafael;3;-34,613,932;-68,329,298;San Rafael
736188;Hotel San Rafael;3;-34,613,918;-68,329,428;San Rafael
736189;Hotel Dali;2;-34,613,090;-68,328,900;San Rafael
736189;Hotel Dali;2;-34,612,815;-68,328,885;San Rafael
736189;Hotel Dali;2;-34,612,777;-68,328,947;San Rafael
736222;Hotel Ambar;1;-31,413,890;-64,485,550;Villa Carlos Paz
736223;Posada Rincon del Sol;3;-31,424,070;-64,509,090;Villa Carlos Paz
736223;Posada Rincón del Sol;3;-31,424,110;-64,509,050;Villa Carlos Paz
736233;El Amucan;3;-38,954,280;-68,052,120;Neuquen
736254;Siete Cepas;3;-34,613,430;-68,347,590;San Rafael
736257;Hotel Brisolei;3;-36,695,040;-56,677,320;San Bernardo
736289;Kalasur Patagonia Apart Hotel;3;-40,149,790;-71,339,160;San Martin de los Andes
736318;Kiritina's House;2;-50,351,080;-72,277,870;El Calafate
736353;Hotel Geminis;2;-32,882,590;-68,841,130;Mendoza
736353;Hotel Geminis;1;-32,882,530;-68,841,200;Mendoza
736372;Hotel Land Express Neuquén;3;-38,957,310;-68,140,060;Neuquen
736372;Land Express Neuquén;3;-38,956,200;-68,139,940;Neuquen
736436;Villa El Radal;1;-40,153,330;-71,329,860;San Martin de los Andes
736454;Altos del Alma Cabañas;2;-40,150,520;-71,345,370;San Martin de los Andes
736522;Alkristal Hotel y Apart;3;-31,544,510;-68,504,410;San Juan
736522;Hotel Apart Alkristal;3;-31,544,240;-68,505,000;San Juan
736527;Posada El Betel;1;-31,417,040;-64,502,720;Villa Carlos Paz
736528;Hotel Neptuno;3;-38,007,610;-57,544,320;Mar del Plata
736572;Hotel Ritz;1;-31,415,250;-64,502,320;Villa Carlos Paz
736577;Julio Cesar Hotel;3;-27,369,680;-55,895,580;Posadas
736582;Hosteria Mi Vida;2;-54,832,290;-68,352,950;Ushuaia
736582;Hosteria Mi Vida;3;-54,832,140;-68,352,490;Ushuaia
736587;Hostel Punto Patagonico;1;-38,946,600;-68,060,450;Neuquen
736599;City Hotel;2;-27,366,440;-55,894,710;Posadas
736600;Hostal de los Andes;2;-32,939,720;-68,740,390;Mendoza
736601;Finca Hermitage;3;-32,928,677;-68,795,973;Mendoza
736603;Hotel Puerta del Sol;3;-32,890,900;-68,837,540;Mendoza
736620;Costa Azul Hotel;2;-27,403,360;-55,902,740;Posadas
736670;Las Lucarnas;3;-37,365,980;-59,116,710;Tandil
736679;Hotel Calfucura;3;-36,620,890;-64,282,200;Santa Rosa
736680;Sol Hotel;2;-38,012,240;-57,544,560;Mar del Plata
736686;Hotel Turismo;2;-40,152,520;-71,347,400;San Martin de los Andes
736686;Hotel Turismo;2;-40,152,430;-71,347,350;San Martin de los Andes
736697;Hotel Viñas Del Sol;3;-31,546,230;-68,488,590;San Juan
736721;Hotel Miami;2;-26,822,270;-65,207,220;San Miguel de Tucuman
736786;Hotel Siglo Sexto;3;-27,496,470;-64,859,000;Termas, Santiago del Estero
736786;Hotel Siglo Sexto;3;-27,496,466;-64,858,997;Termas, Santiago del Estero
736826;Gran Hotel Sialdorf;3;-31,415,710;-64,495,770;Villa Carlos Paz
736826;Gran Hotel Sialdorf;3;-31,415,610;-64,495,310;Villa Carlos Paz
736835;Hotel Victoria Plaza;3;-24,788,651;-65,409,608;Salta
736835;Hotel Victoria Plaza;3;-24,788,650;-65,409,610;Salta
736865;Complejo Los Arrayanes;1;-41,117,560;-71,404,170;Bariloche
736880;Cabañas Aitue;2;-40,160,280;-71,349,590;San Martin de los Andes
736914;Hotel Rio;3;-31,415,480;-64,500,050;Villa Carlos Paz
736918;Cabañas Valle de los Ciervos;3;-37,371,600;-59,116,640;Tandil
736928;Hotel Italia;1;-31,420,260;-64,501,710;Villa Carlos Paz
736933;Amanecer en las Piedras;3;-37,363,720;-59,115,090;Tandil
736958;Finca el Maiten Posada Boutique;3;-34,649,700;-68,409,130;San Rafael
736974;Hotel Bristol;2;-27,498,290;-64,859,040;Termas, Santiago del Estero
736995;Mi Buen Refugio;3;-25,606,160;-54,591,490;Iguazú
737012;Residencial Bariloche;1;-27,455,410;-58,987,020;Resistencia
737048;Andinas;2;-32,887,160;-68,837,530;Mendoza
737056;Hotel Semiramis;3;-27,496,200;-64,860,670;Termas, Santiago del Estero
737064;Hotel Select;2;-38,003,090;-57,545,510;Mar del Plata
737159;Hotel Bahia Norte;2;-31,414,560;-64,507,320;Villa Carlos Paz
737159;Hotel Bahia Norte;2;-31,414,520;-64,506,690;Villa Carlos Paz
737205;Hotel Dr. Cesar C. Carman;4;-31,428,140;-64,170,860;Córdoba
737368;Hotel Mediterraneo;1;-31,416,680;-64,498,600;Villa Carlos Paz
737406;Posada del Chamán Iguazú;4;-25,625,710;-54,565,290;Iguazú
737452;Tibet House;1;-32,884,470;-68,842,480;Mendoza
737455;Puerto Limon Hostel;2;-34,620,524;-58,375,793;Ciudad de Buenos Aires
737477;Hotel El Virrey;3;-31,407,260;-64,184,030;Córdoba
737477;Hotel El Virrey;3;-31,407,040;-64,184,540;Córdoba
737478;Homestay Buenos Aires - Adults Only;2;-34,604,510;-58,390,020;Ciudad de Buenos Aires
737533;Hosteria La Luna;1;-41,121,020;-71,392,330;Bariloche
737552;Hotel Arenales;2;-31,420,130;-64,496,310;Villa Carlos Paz
737590;Hotel Alemar;1;-27,492,140;-64,865,160;Termas, Santiago del Estero
737704;Anchorena Plaza Apartments;3;-34,590,780;-58,402,120;Ciudad de Buenos Aires
737756;Hotel Omega;1;-34,596,180;-58,408,310;Ciudad de Buenos Aires
737768;Hotel Europa;2;-38,011,350;-57,546,540;Mar del Plata
737768;Hotel Europa;2;-38,011,250;-57,546,770;Mar del Plata
737811;Victor Hotel;2;-31,423,960;-64,497,030;Villa Carlos Paz
737840;Hotel Balcones del Valle;2;-31,282,520;-64,462,240;Villa Carlos Paz
737844;Cabañas de la Patagonia;2;-40,161,790;-71,355,070;San Martin de los Andes
737860;O-Baires;3;-34,596,010;-58,408,720;Ciudad de Buenos Aires
737896;BellaVista Departamento Temporario;3;-31,737,680;-60,533,520;Parana
737908;Dunas I, 3;4;-37,115,390;-56,859,650;Pinamar
737952;Ayres de la Patagonia Hotel;3;-36,603,780;-64,272,120;Santa Rosa
737952;Ayres de la Patagonia Hotel Boutique;3;-36,603,780;-64,272,120;Santa Rosa
738018;Finca Terrada;4;-32,991,530;-68,845,160;Mendoza
738093;Hotel Aries Palermo;1;-34,597,060;-58,423,230;Ciudad de Buenos Aires
738096;Mirador Refugio de Montaña;2;-40,723,370;-71,689,140;Villa la Angostura
738124;Cabañas Raimapu;3;-40,768,000;-71,643,420;Villa la Angostura
738124;Cabañas Raimapu;2;-40,765,410;-71,646,470;Villa la Angostura
738138;Lago Viedma B&B;2;-49,329,900;-72,889,570;El Chalten
738176;Hotel San Cayetano;1;-31,409,550;-64,193,150;Córdoba
738176;Hotel San Cayetano;1;-31,409,430;-64,193,330;Córdoba
738181;Complejo de Cabañas Pasos Del Atardecer;4;-32,330,320;-64,992,800;Merlo, San Luis
738209;Hotel Du Helder;1;-34,608,260;-58,378,610;Ciudad de Buenos Aires
738242;Hotel Plaza Garay;1;-34,626,840;-58,387,170;Ciudad de Buenos Aires
738268;Zeppelin Art Hostel;2;-38,006,640;-57,555,320;Mar del Plata
738293;Apart Hotel Savona;3;-30,869,280;-64,525,020;Capilla del Monte
738385;Hotel Diamante;3;-27,450,200;-58,994,240;Resistencia
738437;Cabañas Plumas Verdes;3;-25,603,540;-54,569,750;Iguazú
738518;Aparts Guaycuru;2;-32,218,260;-58,135,710;Colon
738630;Alfil Hotel;2;-37,270,130;-56,980,700;Villa Gesell
738635;Cabañas Miraflores;2;-32,200,310;-58,180,280;Colon
738637;Departamentos La Vela;3;-54,806,880;-68,310,460;Ushuaia
738637;La Vela;3;-54,806,880;-68,310,460;Ushuaia
738637;La Vela;3;-54,806,760;-68,310,390;Ushuaia
738689;Hotel Danubio;2;-37,257,510;-56,968,460;Villa Gesell
738691;Apart Don Felipe;3;-50,341,360;-72,245,740;El Calafate
738730;Casa En El Corazón De Mendoza;3;-32,891,650;-68,846,170;Mendoza
738747;Apartamentos Mendoza;3;-32,888,713;-68,833,817;Mendoza
738747;Apartamentos Mendoza;3;-32,888,680;-68,833,600;Mendoza
738861;Torre Potosí;3;-32,937,640;-60,670,420;Rosario
738861;Torre Potosí;3;-32,937,570;-60,670,388;Rosario
738971;Atlantico Hotel;3;-37,259,387;-56,966,175;Villa Gesell
738971;Atlantico Hotel;4;-37,259,340;-56,966,630;Villa Gesell
738989;Amérian Executive Mendoza Hotel;4;-32,889,372;-68,849,764;Mendoza
739087;Complejo Pleno Sol;3;-37,256,935;-56,966,289;Villa Gesell
739104;Hosteria San Marcos;4;-37,257,570;-56,965,860;Villa Gesell
739148;Hotel Teomar;3;-37,255,080;-56,968,880;Villa Gesell
739160;Neper Hotel;3;-31,355,080;-64,256,090;Córdoba
739160;Neper Hotel;3;-31,355,070;-64,256,090;Córdoba
739165;Cruce´s Hotel Boutique;3;-34,615,450;-58,384,910;Ciudad de Buenos Aires
739170;Hotel San Remo desde 1979;1;-37,119,030;-56,861,710;Pinamar
739202;Cabañas Los Cardones de Mayu;3;-31,467,840;-64,546,200;Villa Carlos Paz
739226;El Aljibe;2;-24,791,400;-65,406,100;Salta
739237;Dagui Alojamiento  Casa Completa - Desayuno incluido;2;-34,608,580;-68,356,630;San Rafael
739245;Nubes Apart Hotel;3;-24,789,777;-65,417,868;Salta
739245;Nubes Apart Hotel;3;-24,789,773;-65,418,007;Salta
739253;Hotel La Piedad;2;-34,607,499;-58,382,891;Ciudad de Buenos Aires
739253;Hotel La Piedad;2;-34,607,410;-58,382,830;Ciudad de Buenos Aires
739256;Ribera Sur Hotel Mar del Plata;3;-37,986,090;-57,550,580;Mar del Plata
739259;Hotel Ro Che Hil Tandil;2;-37,320,600;-59,140,390;Tandil
739269;Hotel Necof;3;-32,967,190;-60,628,730;Rosario
739286;Hotel Alta Mendoza;1;-32,885,190;-68,829,900;Mendoza
739327;Residencial Amigos;2;-25,602,290;-54,568,850;Iguazú
739329;Complejo Abaurrea;3;-32,900,020;-68,829,860;Mendoza
739329;Complejo Abaurrea;3;-32,899,800;-68,829,950;Mendoza
739351;La Pedrera;4;-37,109,130;-56,874,380;Pinamar
739359;Nuova Villa Cabañas;3;-25,599,250;-54,587,300;Iguazú
739419;Hotel Embajador;3;-32,939,100;-60,671,480;Rosario
739422;Hotel Micro;3;-32,938,760;-60,672,970;Rosario
739439;Hotel Pacifico;2;-34,578,840;-58,424,120;Ciudad de Buenos Aires
739493;Hotel Mil 810;3;-54,805,660;-68,307,350;Ushuaia
739493;Hotel Mil 810;3;-54,805,627;-68,307,165;Ushuaia
739493;Hotel Mil 810;3;-54,805,602;-68,307,254;Ushuaia
739509;Di Caro Cabañas Boutique;4;-32,206,720;-58,157,930;Colon
739518;Lemon Apartments;3;-34,620,556;-58,375,824;Ciudad de Buenos Aires
739562;Facon del Mar Hotel;3;-37,994,860;-57,566,880;Mar del Plata
739562;Facón Del Mar Hotel;3;-38,005,680;-57,546,110;Mar del Plata
739696;Civico Art Hotel;4;-31,537,110;-68,538,470;San Juan
739733;Complejo Onias;5;-42,783,700;-65,014,480;Puerto Madryn
739826;Hotel Tierra del Fuego;4;-54,804,640;-68,301,590;Ushuaia
739922;Brisa de los Molles;3;-32,467,030;-65,000,000;Merlo, San Luis
739922;Cabañas Brisa de Los Molles;3;-32,467,110;-65,000,130;Merlo, San Luis
739924;Hotel La Toja;1;-31,536,140;-68,519,010;San Juan
739950;Apart Hotel B.C.N.;3;-24,787,190;-65,398,690;Salta
739962;Riviera Fueguina Apartments;3;-54,805,100;-68,307,610;Ushuaia
739965;Del Milagro Cabañas & Posada;3;-31,974,290;-64,564,600;Villa General Belgrano
739969;Hostería Cerro Nevado;2;-40,155,710;-71,354,620;San Martin de los Andes
739976;Graz Hauser Cabañas;3;-31,978,150;-64,548,360;Villa General Belgrano
740015;LaTorre Aparts;3;-50,334,740;-72,252,750;El Calafate
740015;LaTorre Aparts;3;-50,334,510;-72,252,530;El Calafate
740049;Hotel El Colonial;3;-32,229,490;-58,133,300;Colon
740049;Hotel El Colonial;3;-32,229,190;-58,132,820;Colon
740063;Hotel Minerva;1;-34,619,940;-58,386,200;Ciudad de Buenos Aires
740105;Hosteria Pichi Rincon;2;-40,754,960;-71,664,430;Villa la Angostura
740107;Cabañas Rucalen;3;-35,474,100;-69,590,270;Malargue
740214;Art Factory Soho;2;-34,582,476;-58,424,733;Ciudad de Buenos Aires
740214;Art Factory Soho;2;-34,582,400;-58,424,990;Ciudad de Buenos Aires
740229;Casa Alta Hotel Boutique - Solo Adultos;3;-31,424,800;-64,489,440;Villa Carlos Paz
740229;Casa Alta Hotel Boutique & Spa - Solo Adultos;3;-31,424,800;-64,489,440;Villa Carlos Paz
740245;BA Hollywood Apartments;3;-34,586,050;-58,441,020;Ciudad de Buenos Aires
740297;Hotel Cuprum;3;-36,605,190;-64,280,840;Santa Rosa
740327;Camiare Aparts;3;-31,934,200;-64,577,290;Villa General Belgrano
740350;Hotel El Cortijo;3;-38,957,080;-68,051,740;Neuquen
740381;Posada Ribera del Gualeguaychu;2;-33,015,750;-58,507,130;Gualeguaychu
740408;La Casona Hostel;2;-41,121,430;-71,393,390;Bariloche
740437;Hotel Nueva Italia;2;-37,987,440;-57,568,230;Mar del Plata
740446;The House Hostel Resto & Bar Bariloche;2;-41,134,360;-71,297,050;Bariloche
740507;Bombal Departamentos;4;-32,904,480;-68,821,550;Mendoza
740520;La Aldea De San Rafael;3;-34,598,006;-68,383,538;San Rafael
740524;Apart Manantial del Valle;2;-40,159,950;-71,358,360;San Martin de los Andes
740528;Hotel las Higueras Salta;2;-24,783,330;-65,414,440;Salta
740668;Ananta Hostel Bar;2;-31,401,170;-64,185,260;Córdoba
740672;Hotel Central Cordoba;2;-34,596,200;-58,374,390;Ciudad de Buenos Aires
740692;Hospedaje Los Pinos;2;-25,606,690;-54,569,380;Iguazú
740961;Hotel Mayoral;3;-32,914,853;-60,685,904;Rosario
741054;Apart Hotel Pueblo Viejo;3;-31,522,750;-68,527,190;San Juan
741152;El Montenegrino;3;-37,352,740;-59,149,930;Tandil
741227;La Cascada Townhouse Hotel;2;-34,541,140;-58,472,480;Ciudad de Buenos Aires
741234;Mon Petit Hotel Termas;1;-27,495,890;-64,863,900;Termas, Santiago del Estero
741255;Tierra Merlina;3;-32,352,340;-64,996,170;Merlo, San Luis
741262;Cabañas La Pampita;3;-40,742,110;-71,662,250;Villa la Angostura
741263;DEL900 Hostel Boutique;2;-34,609,790;-58,383,560;Ciudad de Buenos Aires
741294;Las Vegas Hotel Termal;2;-27,496,070;-64,859,360;Termas, Santiago del Estero
741296;Hotel De Las Artes;3;-27,497,330;-64,861,190;Termas, Santiago del Estero
741312;Apart G. Guemes;2;-24,785,940;-65,413,530;Salta
741441;Badwiessee Apart Hotel & Spa;3;-31,986,700;-64,554,320;Villa General Belgrano
741441;Badwiessee Apart Hotel & Spa;3;-31,986,658;-64,555,087;Villa General Belgrano
741441;Bad-wiessee Apart Hotel & Spa;3;-31,986,700;-64,554,320;Villa General Belgrano
741444;Vista Hotel;3;-37,285,620;-56,988,340;Villa Gesell
741567;La Casa de Campo Cabañas;3;-37,369,110;-59,124,840;Tandil
741574;Hotel Internacional;3;-27,497,580;-64,856,230;Termas, Santiago del Estero
741675;Palermo Apart Unique;3;-34,587,910;-58,414,370;Ciudad de Buenos Aires
741775;Hotel Iguazu Natural;2;-25,595,560;-54,570,940;Iguazú
